tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,neg,neu,pos
"Later in the season i really would like a serious moment between barchie talking about their traumas, archie talk… — I want a moment like this before they get together tbh https://t.co/5ZuU09t5KN",False,en,1,0,2021-03-01 19:24:12,1366469339621298178,"['later', 'season', 'really', 'would', 'like', 'serious', 'moment', 'barchie', 'talking', 'traumas', 'archie', 'talk', 'want', 'moment', 'like', 'get', 'together', 'tbh']","later in the season i really would like a serious moment between barchie talking about their traumas, archie talk… — i want a moment like this before they get together tbh ",0.06451612903225806,0.0,0.9354838709677419
#rvd #Riverdale  I don't know what's going on here! 🙃I am so angry from this. Ya they are friends but it should be all! Only friends.😒😤 Guys why? Do you like Barchie? 😶😐😑😔 #barchie  #worstcouple #JugheadJones and #Betty forever https://t.co/dYUvXl9Kce,False,en,0,0,2021-03-01 19:22:59,1366469033420324866,"['rvd', 'riverdale', 'know', 'going', 'angry', 'ya', 'friends', 'friends', 'guys', 'like', 'barchie', 'barchie', 'worstcouple', 'jugheadjones', 'betty', 'forever']",rvd riverdale  i don't know what's going on here! :upside-down face:i am so angry from this. ya they are friends but it should be all! only friends.:unamused face::face with steam from nose: guys why? do you like barchie? :face without mouth::neutral face::expressionless face::pensive face: barchie  worstcouple jugheadjones and betty forever ,0.025,0.0,0.975
@odessazion @bgrchies Exactly Barchie endgame,False,en,4,0,2021-03-01 19:22:43,1366468963853619201,"['exactly', 'barchie', 'endgame']",  exactly barchie endgame,0.3333333333333333,0.0,0.6666666666666666
"wish i had bas confidence when it comes to barchie hsbsbdjekd i ship barchie but the writers dont have it in them… — Most of the writers have said they ship ba LMFAO barchie, ba makes the most sense to be endgame that's what matte… https://t.co/oriYTRxzSp",False,en,5,0,2021-03-01 19:20:53,1366468501343461381,"['wish', 'bas', 'confidence', 'comes', 'barchie', 'hsbsbdjekd', 'ship', 'barchie', 'writers', 'dont', 'writers', 'said', 'ship', 'ba', 'lmfao', 'barchie', 'ba', 'makes', 'sense', 'endgame', 'matte']","wish i had bas confidence when it comes to barchie hsbsbdjekd i ship barchie but the writers dont have it in them… — most of the writers have said they ship ba lmfao barchie, ba makes the most sense to be endgame that's what matte… ",0.022222222222222223,0.0,0.9777777777777777
"RT @slowburnsftw: ras didn’t play this out as a regret for this man to go back to v in 3 epis. start paying attention for fucks sake
https:…",False,en,0,22,2021-03-01 19:20:18,1366468355507552256,"['ras', 'play', 'regret', 'man', 'go', 'back', 'v', '3', 'epis', 'start', 'paying', 'attention', 'fucks', 'sake']","rt : ras didn’t play this out as a regret for this man to go back to v in 3 epis. start paying attention for fucks sake
https:…",0.0,0.0,1.0
"nabrina: YES 
ralex: OMGG YES THEY R SO FIT
elizabethdarcy: no not that ugly mf darcy
haleb: yes i love y’all let me join
jon+ygritte: yes 
braime: no brienne is my child
zutara: YESSSS 
frary: yes so peng
barchie: umm maybe betty 
serenate: YESSS
stelena: yep
damie: yes",False,en,1,0,2021-03-01 19:16:56,1366467508358819841,"['nabrina', 'yes', 'ralex', 'omgg', 'yes', 'r', 'fit', 'elizabethdarcy', 'ugly', 'mf', 'darcy', 'haleb', 'yes', 'love', 'let', 'join', 'jon', 'ygritte', 'yes', 'braime', 'brienne', 'child', 'zutara', 'yessss', 'frary', 'yes', 'peng', 'barchie', 'umm', 'maybe', 'betty', 'serenate', 'yesss', 'stelena', 'yep', 'damie', 'yes']","nabrina: yes 
ralex: omgg yes they r so fit
elizabethdarcy: no not that ugly mf darcy
haleb: yes i love y’all let me join
jon+ygritte: yes 
braime: no brienne is my child
zutara: yessss 
frary: yes so peng
barchie: umm maybe betty 
serenate: yesss
stelena: yep
damie: yes",0.075,0.075,0.85
"barchie is too much, it’s so cringy i wanna poke my eyes out😭💀",False,en,0,0,2021-03-01 19:06:23,1366464855646081028,"['barchie', 'much', 'cringy', 'wanna', 'poke', 'eyes']","barchie is too much, it’s so cringy i wanna poke my eyes out:loudly crying face::skull:",0.0,0.0,1.0
@archietonis yeah sorry 😭 that anon was like “barchie love confession” and i legit pictured archie mentioning betty’s pilot one in his vows and all and like saying he would fight to be the man she deserves every day of their life 😩,False,en,2,0,2021-03-01 19:05:35,1366464652406910983,"['yeah', 'sorry', 'anon', 'like', 'barchie', 'love', 'confession', 'legit', 'pictured', 'archie', 'mentioning', 'betty', 'pilot', 'one', 'vows', 'like', 'saying', 'would', 'fight', 'man', 'deserves', 'every', 'day', 'life']", yeah sorry :loudly crying face: that anon was like “barchie love confession” and i legit pictured archie mentioning betty’s pilot one in his vows and all and like saying he would fight to be the man she deserves every day of their life :weary face:,0.07317073170731707,0.0,0.926829268292683
the lack of Barchie in next week’s Riverdale promo https://t.co/vEKg6r5nw3,False,en,1,0,2021-03-01 19:05:18,1366464580491345927,"['lack', 'barchie', 'next', 'week', 'riverdale', 'promo']",the lack of barchie in next week’s riverdale promo ,0.0,0.0,1.0
bff the barchie comics edit is nearly done i just don’t have inspo for it rn 🤕 @bjrchies,False,en,0,0,2021-03-01 19:02:32,1366463885889458176,"['bff', 'barchie', 'comics', 'edit', 'nearly', 'done', 'inspo', 'rn']",bff the barchie comics edit is nearly done i just don’t have inspo for it rn :face with head-bandage: ,0.0,0.0,1.0
"@BarchieUpdates @RiverdaleWriter @WriterRAS @TheCW No other ship has the history, parallels, flashbacks, and path Barchie has. If the story is coherent Barchie should be endgame 100%",False,en,21,0,2021-03-01 19:01:41,1366463670922919936,"['ship', 'history', 'parallels', 'flashbacks', 'path', 'barchie', 'story', 'coherent', 'barchie', 'endgame', '100']","    no other ship has the history, parallels, flashbacks, and path barchie has. if the story is coherent barchie should be endgame 100%",0.045454545454545456,0.0,0.9545454545454546
Anywho podcast today for my #Riverdale &amp; #Barchie stans.,False,en,12,2,2021-03-01 19:00:25,1366463353409863683,"['anywho', 'podcast', 'today', 'riverdale', 'amp', 'barchie', 'stans']",anywho podcast today for my riverdale &amp; barchie stans.,0.0,0.0,1.0
@barchiecheated yeah definitely! ❤️ but they literally waste their time on even watching barchie edits if they hate them so much omg,False,en,0,0,2021-03-01 18:58:04,1366462762256334855,"['yeah', 'definitely', 'literally', 'waste', 'time', 'even', 'watching', 'barchie', 'edits', 'hate', 'much', 'omg']", yeah definitely! :red heart: but they literally waste their time on even watching barchie edits if they hate them so much omg,0.0,0.05,0.95
wtf “I was more invested in barchie in season 3 and now it seems forced” just say you’re a bughead don’t act like you’ve been a barchie when there was literally nothing barchie in season 3. these comments are so annoying https://t.co/MTO4IOueTG,False,en,16,0,2021-03-01 18:56:36,1366462391819640832,"['wtf', 'invested', 'barchie', 'season', '3', 'seems', 'forced', 'say', 'bughead', 'act', 'like', 'barchie', 'literally', 'nothing', 'barchie', 'season', '3', 'comments', 'annoying']",wtf “i was more invested in barchie in season 3 and now it seems forced” just say you’re a bughead don’t act like you’ve been a barchie when there was literally nothing barchie in season 3. these comments are so annoying ,0.024390243902439025,0.0,0.975609756097561
no because the way i’m a barchie acc yet all I post about is hizzie/hosie and emisue what happened to me 😭,False,en,7,0,2021-03-01 18:54:50,1366461946556538884,"['way', 'barchie', 'acc', 'yet', 'post', 'hizzie', 'hosie', 'emisue', 'happened']",no because the way i’m a barchie acc yet all i post about is hizzie/hosie and emisue what happened to me :loudly crying face:,0.0,0.0,1.0
barchie “it’s always been you” rain kiss love confession collapse of the century,False,en,51,6,2021-03-01 18:54:16,1366461802691846147,"['barchie', 'always', 'rain', 'kiss', 'love', 'confession', 'collapse', 'century']",barchie “it’s always been you” rain kiss love confession collapse of the century,0.07692307692307693,0.0,0.9230769230769231
barchie’s love confession will be a cinematic MASTERPIECE and i can’t wait,False,en,35,6,2021-03-01 18:51:59,1366461229364109317,"['barchie', 'love', 'confession', 'cinematic', 'masterpiece', 'wait']",barchie’s love confession will be a cinematic masterpiece and i can’t wait,0.08333333333333333,0.0,0.9166666666666666
@shslluck @riverdalehater i guess barchie really is the klance of riverdale,False,en,2,0,2021-03-01 18:51:47,1366461181712470016,"['guess', 'barchie', 'really', 'klance', 'riverdale']",  i guess barchie really is the klance of riverdale,0.0,0.0,1.0
"This song fits them so well right now 
#Barchie https://t.co/22cdSHUXY6",False,en,8,0,2021-03-01 18:50:26,1366460841244073986,"['song', 'fits', 'well', 'right', 'barchie']","this song fits them so well right now 
barchie ",0.0,0.0,1.0
Jealous Barchie will be something #Barchie https://t.co/22cdSHUXY6,False,en,8,0,2021-03-01 18:49:46,1366460671131488257,"['jealous', 'barchie', 'something', 'barchie']",jealous barchie will be something barchie ,0.0,0.0,1.0
@barchiesheart Omgggg barchie angst 😏😏😏,False,en,1,0,2021-03-01 18:46:47,1366459921621999621,"['omgggg', 'barchie', 'angst']", omgggg barchie angst :smirking face::smirking face::smirking face:,0.0,0.0,1.0
i need barchie to say they’re IN LOVE with eachother bc the other ships haven’t done that and it shows how deep their love is🤓,False,en,87,11,2021-03-01 18:46:15,1366459786758397958,"['need', 'barchie', 'say', 'love', 'eachother', 'bc', 'ships', 'done', 'shows', 'deep', 'love']",i need barchie to say they’re in love with eachother bc the other ships haven’t done that and it shows how deep their love is:nerd face:,0.125,0.0,0.875
HELP wait they could just be a barchie...,False,en,2,0,2021-03-01 18:43:26,1366459080332746752,"['help', 'wait', 'could', 'barchie']",help wait they could just be a barchie...,0.0,0.125,0.875
@barchieorigin Barchie is the only reason,False,en,9,0,2021-03-01 18:40:05,1366458234983211008,"['barchie', 'reason']", barchie is the only reason,0.0,0.0,1.0
RT @michonnesconnie: barchie x foreshadow 💋 https://t.co/h1R7Bzzvnp,False,en,0,8,2021-03-01 18:38:41,1366457882833653761,"['barchie', 'x', 'foreshadow']",rt : barchie x foreshadow :kiss mark: ,0.0,0.0,1.0
if i see one more person compare barchie’s relationship to ms.grundy’s PREDATORY RELATIONSHIP with archie im gonna flip tf out PLEASE STFU AND FIND SOMETHING ELSE TO TALK ABOUT,False,en,79,6,2021-03-01 18:35:06,1366456982895529984,"['see', 'one', 'person', 'compare', 'barchie', 'relationship', 'ms', 'grundy', 'predatory', 'relationship', 'archie', 'im', 'gonna', 'flip', 'tf', 'please', 'stfu', 'find', 'something', 'else', 'talk']",if i see one more person compare barchie’s relationship to ms.grundy’s predatory relationship with archie im gonna flip tf out please stfu and find something else to talk about,0.0,0.0,1.0
@Barchiecute @selfangelxs @Barchieisinlove @xoxo_barchie @stilinski_f God This is hard to choose🥺,False,en,1,0,2021-03-01 18:34:21,1366456792063086593,"['god', 'hard', 'choose']",    barchie  f god this is hard to choose:pleading face:,0.0,0.0,1.0
"RT @Shivranjaniii: HE GOT MY HEARTBEAT SKIPPING DOWN 16TH AVENUE
#Barchie https://t.co/8bFzBAGUgl",False,en,0,1,2021-03-01 18:33:17,1366456523510185984,"['got', 'heartbeat', 'skipping', '16th', 'avenue', 'barchie']","rt : he got my heartbeat skipping down 16th avenue
barchie ",0.0,0.0,1.0
RT @claire39458517: Why are the riverdale writers so scary to let Jughead and Veronica interact?? The time jump + Barchie was the perfect t…,False,en,0,1,2021-03-01 18:31:51,1366456163043209216,"['riverdale', 'writers', 'scary', 'let', 'jughead', 'veronica', 'interact', 'time', 'jump', 'barchie', 'perfect']",rt : why are the riverdale writers so scary to let jughead and veronica interact?? the time jump + barchie was the perfect t…,0.043478260869565216,0.0,0.9565217391304348
RT @Heartwriter2607: When we get little barchie flashbacks and we find out Archie kept the proposal ring all those years &gt;&gt;&gt;&gt; https://t.co/…,False,en,0,10,2021-03-01 18:29:25,1366455551757062149,"['get', 'little', 'barchie', 'flashbacks', 'find', 'archie', 'kept', 'proposal', 'ring', 'years', 'gt', 'gt', 'gt', 'gt']",rt : when we get little barchie flashbacks and we find out archie kept the proposal ring all those years &gt;&gt;&gt;&gt; ,0.0,0.0,1.0
RT @archietonis: barchie wedding vows like “i once told you you’re too perfect and i’d never be good enough for you... well i’ve decided I’…,False,en,0,2,2021-03-01 18:29:14,1366455504432750599,"['barchie', 'wedding', 'vows', 'like', 'told', 'perfect', 'never', 'good', 'enough', 'well', 'decided']",rt : barchie wedding vows like “i once told you you’re too perfect and i’d never be good enough for you... well i’ve decided i’…,0.28124999999999994,0.09374999999999999,0.625
"RT @slowburnsftw: @BrianEPaterson only fire i know is their chemistry 
https://t.co/qGDvKxPIwb",False,en,0,1,2021-03-01 18:27:00,1366454942979010563,"['fire', 'know', 'chemistry']","rt :  only fire i know is their chemistry 
",0.0,0.0,1.0
@barchie_stan @heavnlybarnes Oh yes sorry that was the wrong GIF 🤣 This Is the good one 😌 https://t.co/oUL4eHHE7N,False,en,0,0,2021-03-01 18:25:54,1366454666649874436,"['oh', 'yes', 'sorry', 'wrong', 'gif', 'good', 'one']", stan  oh yes sorry that was the wrong gif :rolling on the floor laughing: this is the good one :relieved face: ,0.058823529411764705,0.0,0.9411764705882353
RT @iinsaaniittyy: Barchie’s had more chemistry in 6 episodes than Varchie’s had in 4 seasons 🙇🏻‍♀️ #riverdale #RiverdaleSeason5,False,en,0,33,2021-03-01 18:25:17,1366454509606641676,"['barchie', 'chemistry', '6', 'episodes', 'varchie', '4', 'seasons', 'riverdale', 'riverdaleseason5']",rt : barchie’s had more chemistry in 6 episodes than varchie’s had in 4 seasons :woman bowing light skin tone: riverdale riverdaleseason5,0.0,0.0,1.0
@rivusqs i don't stan barchie but we're really similar omg 🤍,False,en,0,0,2021-03-01 18:20:18,1366453254683578370,"['stan', 'barchie', 'really', 'similar', 'omg']", i don't stan barchie but we're really similar omg :white heart:,0.0,0.0,1.0
barchie wedding vows like “i once told you you’re too perfect and i’d never be good enough for you... well i’ve decided I’ll die trying” — STOP IM GOING TO COLLAPSE https://t.co/6SwzsRS2RR,False,en,36,2,2021-03-01 18:17:00,1366452424072978432,"['barchie', 'wedding', 'vows', 'like', 'told', 'perfect', 'never', 'good', 'enough', 'well', 'decided', 'die', 'trying', 'stop', 'im', 'going', 'collapse']",barchie wedding vows like “i once told you you’re too perfect and i’d never be good enough for you... well i’ve decided i’ll die trying” — stop im going to collapse ,0.23076923076923078,0.07692307692307693,0.6923076923076923
anyways back to barchie,False,en,4,0,2021-03-01 18:15:12,1366451971427827722,"['anyways', 'back', 'barchie']",anyways back to barchie,0.0,0.0,1.0
All i want is one sex scene where barchie undress each other and take their time and touch and kiss each other on… — after the feelings confession yeah! https://t.co/hq524op1rk,False,en,1,0,2021-03-01 18:14:17,1366451742989316105,"['want', 'one', 'sex', 'scene', 'barchie', 'undress', 'take', 'time', 'touch', 'kiss', 'feelings', 'confession', 'yeah']",all i want is one sex scene where barchie undress each other and take their time and touch and kiss each other on… — after the feelings confession yeah! ,0.0,0.0,1.0
